"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	1289	80.5	104	"Alive"
"2"	18	1281.5	74	120	"Alive"
"3"	19	1287.5	76	126	"Alive"
"4"	20	1286	75.5	122	"Alive"
"5"	21	1285.5	76	154	"Alive"
"6"	22	1283.5	77.5	119	"Alive"
"7"	23	1283	71.5	124	"Alive"
"8"	24	1293.5	78	91	"Alive"
"9"	25	1293.5	72.5	107	"Alive"
"10"	26	1286	70	134	"Alive"
"11"	27	1287	73.5	103	"Alive"
"12"	28	1281	66	117	"Alive"
"13"	29	1289	66	128	"Alive"
"14"	30	1293	65.5	147	"Alive"
"15"	31	1302.5	64	130	"Alive"
"16"	32	1301.5	62	163	"Alive"
"17"	33	1297	62.5	444	"Alive"
"18"	34	1295.5	71	181	"Alive"
"19"	35	1290	69	312	"Alive"
"20"	36	1288	67.5	259	"Alive"
"21"	37	1291	71	160	"Alive"
"22"	38	1287.5	70.5	90	"Alive"
"23"	39	1284	66.5	81	"Alive"
