"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	8	577	314.5	112	"Alive"
"2"	9	562	335.5	108	"Alive"
"3"	10	574	364	315	"Alive"
"4"	11	584	379	299	"Alive"
"5"	12	579	367.5	162	"Alive"
"6"	13	601	386	152	"Alive"
"7"	14	614.5	395.5	216	"Alive"
"8"	15	627	402	248	"Alive"
"9"	16	632	408	221	"Alive"
"10"	17	646	413.5	204	"Alive"
"11"	18	631	430.5	189	"Alive"
"12"	19	632	420	155	"Alive"
"13"	20	643	414.5	166	"Alive"
"14"	21	640	402	168	"Alive"
"15"	22	645.5	400	166	"Alive"
"16"	23	646.5	394.5	149	"Alive"
"17"	24	653	399.5	116	"Alive"
"18"	25	646.5	404	91	"Alive"
"19"	26	650	390.5	85	"Alive"
"20"	27	655.5	392	153	"Alive"
"21"	28	644.5	394.5	111	"Alive"
"22"	29	651	378.5	157	"Alive"
"23"	30	647	376.5	182	"Alive"
"24"	31	644	379	77	"Alive"
"25"	32	642.5	379	323	"Alive"
"26"	33	623	377	96	"Alive"
"27"	34	605.5	378.5	93	"Alive"
"28"	35	603	382	230	"Alive"
