"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	3	82.5	64.5	140	"Alive"
"2"	4	73	52.5	159	"Alive"
"3"	5	61	45.5	191	"Alive"
"4"	6	53	39	181	"Alive"
"5"	7	62	27	99	"Alive"
"6"	8	44	33.5	112	"Alive"
"7"	9	35	26.5	110	"Alive"
"8"	10	24.5	58	158	"Alive"
"9"	11	31.5	64	188	"Alive"
"10"	12	36	62	192	"Alive"
"11"	13	49.5	73	108	"Alive"
"12"	14	53	76.5	166	"Alive"
"13"	15	49	73.5	183	"Alive"
"14"	16	54	71	172	"Alive"
"15"	17	41	82.5	143	"Alive"
"16"	18	38	78	171	"Alive"
"17"	19	58	69	103	"Alive"
"18"	20	64	74.5	132	"Alive"
"19"	21	57.5	81	143	"Alive"
"20"	22	65.5	72	124	"Alive"
"21"	23	74	64	162	"Alive"
"22"	24	68	80.5	99	"Alive"
"23"	25	40.5	89	129	"Alive"
"24"	26	47.5	87.5	93	"Alive"
"25"	27	44	78	94	"Alive"
"26"	28	45	81	90	"Alive"
"27"	29	45.5	80	109	"Alive"
"28"	30	58	95	118	"Alive"
"29"	31	72.5	95	95	"Alive"
"30"	32	75	96	113	"Alive"
"31"	33	64	90	102	"Alive"
"32"	34	55.5	89.5	71	"Alive"
"33"	35	55.5	89.5	79	"Alive"
"34"	36	53	90	96	"Alive"
"35"	37	60	69.5	83	"Alive"
"36"	38	71	78.5	118	"Alive"
"37"	39	69.5	76.5	96	"Alive"
