"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	583.5	555	126	"Alive"
"2"	19	585.5	552.5	158	"Alive"
"3"	20	586	554.5	160	"Alive"
"4"	21	587.5	549.5	225	"Alive"
"5"	22	582	555	238	"Alive"
"6"	23	582.5	551.5	233	"Alive"
"7"	24	579	554.5	148	"Alive"
"8"	25	576.5	536.5	116	"Alive"
"9"	26	569.5	535.5	119	"Alive"
"10"	27	566.5	536.5	160	"Alive"
"11"	28	563	527.5	199	"Alive"
"12"	29	559	527.5	125	"Alive"
"13"	30	564.5	514.5	102	"Alive"
"14"	31	563.5	515	91	"Alive"
"15"	32	566	516	99	"Alive"
"16"	33	567	516	92	"Alive"
"17"	34	565.5	515	105	"Alive"
"18"	35	567.5	517.5	121	"Alive"
"19"	36	566.5	518	110	"Alive"
"20"	37	565.5	517.5	122	"Alive"
"21"	38	564	522	113	"Alive"
"22"	39	565.5	519.5	91	"Alive"
