"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	11	992.5	223	142	"Alive"
"2"	12	986	232	184	"Alive"
"3"	13	954.5	211.5	185	"Alive"
"4"	14	960.5	217	136	"Alive"
"5"	15	954.5	236.5	125	"Alive"
"6"	16	947	249.5	156	"Alive"
"7"	17	955	253	162	"Alive"
"8"	18	969	245.5	120	"Alive"
"9"	19	952	235	162	"Alive"
"10"	20	949	243.5	164	"Alive"
"11"	21	951.5	232	120	"Alive"
"12"	22	966	253.5	205	"Alive"
"13"	23	966.5	254.5	176	"Alive"
"14"	24	970	263.5	161	"Alive"
"15"	25	974	264.5	224	"Alive"
"16"	26	969	243.5	242	"Alive"
