"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	933.5	563.5	234	"Alive"
"2"	19	936	561.5	206	"Alive"
"3"	20	944	560.5	92	"Alive"
"4"	21	954.5	562.5	117	"Alive"
"5"	22	948.5	572.5	297	"Dead"
"6"	23	946.5	577	340	"Dead"
"7"	24	947.5	580	97	"Alive"
"8"	25	945.5	578	128	"Dead"
"9"	26	950.5	575.5	82	"Dead"
"10"	27	947.5	584	138	"Alive"
"11"	28	948.5	581	187	"Dead"
"12"	29	951.5	584.5	176	"Dead"
"13"	30	949.5	589.5	134	"Alive"
"14"	31	946.5	590	191	"Alive"
"15"	32	948	592.5	237	"Alive"
"16"	33	943	593	270	"Dead"
"17"	34	948.5	605	184	"Dead"
"18"	35	947	599.5	104	"Alive"
"19"	36	939	596	303	"Alive"
"20"	37	959	593.5	113	"Dead"
"21"	38	961.5	585	124	"Dead"
"22"	39	961.5	589.5	128	"Alive"
