"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	1292.5	139	177	"Alive"
"2"	20	1309	148.5	129	"Alive"
"3"	21	1310.5	167	176	"Alive"
"4"	22	1322.5	163	155	"Alive"
"5"	23	1325	164.5	138	"Alive"
"6"	24	1325	155.5	116	"Alive"
"7"	25	1315.5	151	102	"Alive"
"8"	26	1298.5	132.5	110	"Alive"
"9"	27	1285.5	142	116	"Alive"
"10"	28	1285.5	137.5	118	"Alive"
"11"	29	1287	137	133	"Alive"
"12"	30	1299	151.5	95	"Alive"
"13"	31	1302	145.5	120	"Alive"
"14"	32	1304	149	113	"Alive"
"15"	33	1305	146	102	"Alive"
"16"	34	1306	151	96	"Alive"
"17"	35	1306	151	97	"Alive"
"18"	36	1306	151.5	94	"Alive"
"19"	37	1306.5	153	90	"Alive"
"20"	38	1305.5	154	86	"Alive"
"21"	39	1303.5	156	109	"Alive"
