"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	662.5	633.5	139	"Alive"
"2"	24	661.5	626.5	146	"Alive"
"3"	25	659	628.5	162	"Alive"
"4"	26	659.5	628.5	324	"Alive"
"5"	27	655	637	105	"Alive"
"6"	28	658.5	633	91	"Alive"
"7"	29	655.5	630	170	"Alive"
"8"	30	651	623.5	96	"Alive"
"9"	31	650	636.5	105	"Alive"
"10"	32	666.5	638.5	103	"Alive"
"11"	33	666.5	644.5	98	"Alive"
"12"	34	679	646	79	"Alive"
"13"	35	683	647.5	84	"Alive"
"14"	36	681.5	651	103	"Alive"
"15"	37	682	650	78	"Alive"
"16"	38	678.5	649.5	101	"Alive"
"17"	39	678	653.5	98	"Alive"
