"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	1011.5	474	129	"Alive"
"2"	21	1012.5	480.5	130	"Alive"
"3"	22	1018	485.5	150	"Alive"
"4"	23	1018.5	492.5	164	"Alive"
"5"	24	1023	495	182	"Alive"
"6"	25	1022	503	180	"Alive"
"7"	26	1018	507.5	127	"Alive"
"8"	27	1026.5	518	155	"Alive"
"9"	28	1027	521	88	"Alive"
"10"	29	1033	516.5	102	"Alive"
"11"	30	1031.5	515	91	"Alive"
"12"	31	1026.5	513	166	"Alive"
"13"	32	1032	511.5	98	"Alive"
"14"	33	1031.5	527	109	"Alive"
"15"	34	1023.5	530.5	129	"Alive"
"16"	35	1020	533.5	148	"Alive"
"17"	36	1012.5	532.5	258	"Alive"
"18"	37	1017	536.5	144	"Alive"
"19"	38	1018	533.5	134	"Alive"
"20"	39	1017.5	534	178	"Alive"
