path	repo_relative_path	absolute_path	role	source_kind	module	generated_by	command_id	sha256	checksum_unavailable_reason	byte_size	mtime_utc	figure	panel	notes
/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_10_vs_rest_DEG.csv		/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_10_vs_rest_DEG.csv	input_data	input_file	si_figures	Manager.sh	figures_20260724T082644Z_final2	940ea7a27fbce3c1c8d65b6d4aaebb348266f75896e40997c4eb3ca8da148f27		816610	2026-07-24T15:52:45.647575+00:00			.
/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_13_top100_up_ORA_input.csv		/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_13_top100_up_ORA_input.csv	input_data	input_file	si_figures	Manager.sh	figures_20260724T082644Z_final2	4e831be04ca37bd19840ed23586d2c176d0b93c8651da77b8baad6bea82284e2		17714	2026-07-24T15:52:57.467849+00:00			.
/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_13_vs_rest_DEG.csv		/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_13_vs_rest_DEG.csv	input_data	input_file	si_figures	Manager.sh	figures_20260724T082644Z_final2	cdf12ebdc850e88741d9c9d181073c68abc1e90e3d787f116f8c8faaef054e12		551277	2026-07-24T15:52:45.685024+00:00			.
/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_14_top100_up_ORA_input.csv		/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_14_top100_up_ORA_input.csv	input_data	input_file	si_figures	Manager.sh	figures_20260724T082644Z_final2	6da55f78dd4d343ef78ce05cb5c80b9c7e2036f56cf7327af56bcf6d7c742a89		17796	2026-07-24T15:52:58.638009+00:00			.
/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_14_vs_rest_DEG.csv		/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_14_vs_rest_DEG.csv	input_data	input_file	si_figures	Manager.sh	figures_20260724T082644Z_final2	41034d0610f3bf89100d763bdf996a147078be27128b08898888d65fe1883279		415169	2026-07-24T15:52:45.715016+00:00			.
/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_2_top100_up_ORA_input.csv		/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_2_top100_up_ORA_input.csv	input_data	input_file	si_figures	Manager.sh	figures_20260724T082644Z_final2	f87a5f372b7e96942bcccbde2c9403c543da1af46faa6015ec5308e129cd67da		16739	2026-07-24T15:52:49.129434+00:00			.
/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_2_vs_rest_DEG.csv		/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_2_vs_rest_DEG.csv	input_data	input_file	si_figures	Manager.sh	figures_20260724T082644Z_final2	22c29c8da34cd18a05a6b9f183a1c9a79ce833e23566c8548b2b3316f151bbc3		232438	2026-07-24T15:52:45.478586+00:00			.
/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_4c_top100_up_ORA_input.csv		/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_4c_top100_up_ORA_input.csv	input_data	input_file	si_figures	Manager.sh	figures_20260724T082644Z_final2	6641bbf66726baaa13a4988601660164cb4f833bae0e5d7ea185d64a0fa246f7		17709	2026-07-24T15:52:49.799901+00:00			.
/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_4c_vs_rest_DEG.csv		/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_4c_vs_rest_DEG.csv	input_data	input_file	si_figures	Manager.sh	figures_20260724T082644Z_final2	159c751e8b94b495bee353f517ac48977c94e02c3ad7875c154923a382f03b13		881184	2026-07-24T15:52:45.517883+00:00			.
/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_5_top100_up_ORA_input.csv		/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_5_top100_up_ORA_input.csv	input_data	input_file	si_figures	Manager.sh	figures_20260724T082644Z_final2	59890536138e156e6c24699dd59c125821dc91d63820908a3e08ba7063ba2c2a		15890	2026-07-24T15:52:51.300774+00:00			.
/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_5_vs_rest_DEG.csv		/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_5_vs_rest_DEG.csv	input_data	input_file	si_figures	Manager.sh	figures_20260724T082644Z_final2	312b93fcb6b1f4673ddb5dc48b25810db46b3c73513159884d15f2a3ad39da49		201540	2026-07-24T15:52:45.543933+00:00			.
/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_6_top100_up_ORA_input.csv		/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_6_top100_up_ORA_input.csv	input_data	input_file	si_figures	Manager.sh	figures_20260724T082644Z_final2	9a11b0d5cd4316e7ea070b14ac991ba65c1eeeb1bce5e619bbc3e0c94a976816		11705	2026-07-24T15:52:52.465751+00:00			.
/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_6_vs_rest_DEG.csv		/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_6_vs_rest_DEG.csv	input_data	input_file	si_figures	Manager.sh	figures_20260724T082644Z_final2	b1cdb325a652090ba7c090755d8dd052d55c1b7744119b50ed81e4e5eed2a19e		765504	2026-07-24T15:52:45.579048+00:00			.
/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_8_top100_up_ORA_input.csv		/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_8_top100_up_ORA_input.csv	input_data	input_file	si_figures	Manager.sh	figures_20260724T082644Z_final2	e974206520e70d82a04e2aa749f5fffeb6cca1ef5f8a6dd98a788316f7e97d48		16721	2026-07-24T15:52:54.902613+00:00			.
/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_8_vs_rest_DEG.csv		/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_8_vs_rest_DEG.csv	input_data	input_file	si_figures	Manager.sh	figures_20260724T082644Z_final2	1405c639d0f91fbc0e73c8321b710fc09bb5f0da5100d9d09651409fef826c5f		352757	2026-07-24T15:52:45.608360+00:00			.
/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_Hallmark_GSEA_NES_heatmap_top20_matrix.tsv		/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_Hallmark_GSEA_NES_heatmap_top20_matrix.tsv	input_data	input_file	si_figures	Manager.sh	figures_20260724T082644Z_final2	880eb6db730a6672723540c579e2c9af33ee75736441f15047b16aa169adb7e1		3373	2026-07-24T15:52:59.751716+00:00			.
/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_Hallmark_GSEA_all.csv		/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_Hallmark_GSEA_all.csv	input_data	input_file	si_figures	Manager.sh	figures_20260724T082644Z_final2	c10033e6827cc4ed9d54f332540e68142303e6acadbfa504d351b7db40951a7c		116960	2026-07-24T15:52:59.728574+00:00			.
/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_Hallmark_ORA_all.csv		/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_Hallmark_ORA_all.csv	input_data	input_file	si_figures	Manager.sh	figures_20260724T082644Z_final2	506f7d873a5a66bd555e73f12118cc6d68d36b3a0a12b39b8df2a030b36b9f39		20189	2026-07-24T15:52:59.722373+00:00			.
/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_Hallmark_ORA_annotation_score_heatmap_top20_matrix.tsv		/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_cluster_Hallmark_ORA_annotation_score_heatmap_top20_matrix.tsv	input_data	input_file	si_figures	Manager.sh	figures_20260724T082644Z_final2	2752ddacbb278aec503a3765ffdaa3eefda31f434d3bf6993bad8a7538be5754		1417	2026-07-24T15:52:59.742776+00:00			.
/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_hallmark_ORA_universe.csv		/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figure7_hallmark_ORA_universe.csv	input_data	input_file	si_figures	Manager.sh	figures_20260724T082644Z_final2	8b57960520c7a0101da2b5769dc324306cd86c745688b3eadad20f345d83daec		120247	2026-07-24T15:52:45.768092+00:00			.
/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figures_cell_metadata.csv		/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figures_cell_metadata.csv	input_data	input_file	si_figures	Manager.sh	figures_20260724T082644Z_final2	0db9d6a2b5e465451992faf31befb42b1369ebc53afec4c33268f62b920c5315		8950555	2026-07-24T15:53:01.494438+00:00			.
/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figures_cluster_key.tsv		/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/Results/in-vivo/SI_figures/runs/si_figures_20260724T082644Z_retry8_si_figures/tables/si_figures_cluster_key.tsv	input_data	input_file	si_figures	Manager.sh	figures_20260724T082644Z_final2	c6314716506e63d899c781283d1b006f70f3b5a7d020b19a78a5319f98b0e611		627	2026-07-24T15:53:01.517524+00:00			.
Code/in-vivo/SI_figures/generate_supplementary_figures.R	Code/in-vivo/SI_figures/generate_supplementary_figures.R	/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/code_staging/current/Code/in-vivo/SI_figures/generate_supplementary_figures.R	input_data	input_file	si_figures	Manager.sh	figures_20260724T082644Z_final2	10f8d9955ce65bc9db2d0c99d7f3332c0626a0d72156a693abec3c0abbc89860		99180	2026-07-24T17:24:36.926035+00:00			.
Code/in-vivo/figure7/figure7_config.yaml	Code/in-vivo/figure7/figure7_config.yaml	/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/code_staging/current/Code/in-vivo/figure7/figure7_config.yaml	input_data	input_file	si_figures	Manager.sh	figures_20260724T082644Z_final2	8419c18586dfd8a2cdb6fe2c02afdd879e0887b9e81dcd675ee667717b95129b		6112	2026-07-24T16:33:17.192101+00:00			.
Code/in-vivo/figure7/zenodo_upstream_analysis_documents.tsv	Code/in-vivo/figure7/zenodo_upstream_analysis_documents.tsv	/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/code_staging/current/Code/in-vivo/figure7/zenodo_upstream_analysis_documents.tsv	input_data	input_file	si_figures	Manager.sh	figures_20260724T082644Z_final2	37a428c97b859ea941b377fbc2135693c9eb3e84a725e504872c606865325041		2814	2026-07-23T16:47:36.247159+00:00			.
Code/tools/validate_si_figures_table_cache.py	Code/tools/validate_si_figures_table_cache.py	/share/lab_crd/lab_crd/taoli/Project/BreastCancerOrthotopicModels_figures01/Results/in-vivo/test/si_figures_20260724T082644Z/code_staging/current/Code/tools/validate_si_figures_table_cache.py	input_data	input_file	si_figures	Manager.sh	figures_20260724T082644Z_final2	058b2c24d641f1b453174789a7e55cfa2ab0293aca300e2c15d9ecc16668c89c		14335	2026-07-24T16:52:23.389085+00:00			.
