"tgi_measure","iteration","n","pearson_r","pearson_p","spearman_rho","spearman_p"
"TGI_percent_Day_17",1,8,-1,0,-1,2.18952885050751e-46
"TGI_percent_Day_17",2,8,0.864861285981966,0.00556147311939813,0.974683544303797,3.97984255471566e-05
"TGI_percent_Day_17",3,8,0.739830480975687,0.035882340317651,0.753086419753086,0.0310085131644479
"TGI_percent_Day_17",4,8,0.536397007439053,0.170520098357996,0.0731707317073171,0.863293782609012
"TGI_percent_Day_17",5,8,0.606739266481556,0.110729611914432,0.79746835443038,0.0177421304392543
"TGI_percent_Day_17",6,8,0.734128944847393,0.0381136930828838,0.342465753424658,0.406316873398979
"TGI_percent_Day_17",7,8,0.717410749018585,0.0451353443138405,0.341463414634146,0.407782409074504
"TGI_percent_Day_17",8,8,0.931057504354843,0.000777445597205094,1,3.42113882891805e-48
"TGI_percent_Day_17",9,8,0.693620879419302,0.05638939569983,0.113924050632911,0.788233439851227
"TGI_percent_Day_17",10,8,0.725629894933651,0.0415933224442567,0.439024390243902,0.276486445900293
"TGI_percent_Day_17",11,8,0.890031969946535,0.00305643046262234,0.925925925925926,0.000960491276443564
"TGI_percent_Day_17",12,8,0.703273121129028,0.0516418114470559,0.0886075949367088,0.834728317893272
"TGI_percent_Day_17",13,8,0.721832453728798,0.0432080445683039,0.682926829268293,0.0619431712593441
"TGI_percent_Day_17",14,8,0.657005645432116,0.0767085203521872,0.421686746987952,0.298067492674002
"TGI_percent_Day_17",15,8,0.830833765987704,0.0106190959632434,0.802469135802469,0.016526566994929
"TGI_percent_Day_17",16,8,0.928344103951137,0.000871081404049008,1,0
"TGI_percent_Day_17",17,8,0.923857926794083,0.0010415427226468,0.726027397260274,0.0414264515948147
"TGI_percent_Day_17",18,8,0.432378819723634,0.28466501727736,0.146341463414634,0.729502115730517
"TGI_percent_Day_17",19,8,0.926340779258944,0.000944745419442705,0.6,0.11584
"TGI_percent_Day_17",20,8,0.380994303738882,0.351755109642156,0.121951219512195,0.773598436910598
"TGI_percent_Day_17",21,8,0.551640742323689,0.156352775320153,0.392405063291139,0.336280494675457
"TGI_percent_Day_17",22,8,0.240370228229955,0.56636500615959,0.054054054054054,0.898845897271193
"TGI_percent_Day_17",23,8,0.647145048829307,0.0828171028216996,0.736842105263158,0.0370416328264742
"TGI_percent_Day_17",24,8,0.521855163100333,0.184655621838001,0.054054054054054,0.898845897271193
"TGI_percent_Day_17",25,8,0.455183802342952,0.257090931576975,-0.0975609756097561,0.818230605541778
"TGI_percent_Day_17",26,8,0.909083775358097,0.00175295335395502,0.85,0.00751675781249998
"TGI_percent_Day_17",27,8,0.782683278029948,0.0216576591667459,0.615384615384616,0.104365016307875
"TGI_percent_Day_17",28,8,0.712201786880509,0.0474713125100795,0.555555555555556,0.152822232383275
"TGI_percent_Day_17",29,8,0.740592985305692,0.0355901357710973,0.682926829268293,0.0619431712593441
"TGI_percent_Day_17",30,8,0.514505980339883,0.19202879398187,0.397590361445783,0.32935525869871
"TGI_percent_Day_17",31,8,-0.134449709776254,0.750928331919152,-0.481481481481481,0.227042659068039
"TGI_percent_Day_17",32,8,0.778694626155068,0.0227982524478957,0.75609756097561,0.0299617108971145
"TGI_percent_Day_17",33,8,0.716397428634179,0.0455842007791439,0.566265060240964,0.143389618739712
"TGI_percent_Day_17",34,8,0.468029084385668,0.242176779607324,-0.075,0.859901453857422
"TGI_percent_Day_17",35,8,0.929711776374063,0.000823014439371163,0.974683544303797,3.97984255471566e-05
"TGI_percent_Day_17",36,8,0.675731716814991,0.0658554895087714,0.620253164556962,0.100875222859378
"TGI_percent_Day_17",37,8,0.748673829426941,0.0325826032533257,0.609756097560976,0.108484275261192
"TGI_percent_Day_17",38,8,0.577900522809364,0.133516488556256,0.349397590361446,0.396244333445432
"TGI_percent_Day_17",39,8,0.425690695726947,0.29301351507823,-0.0975609756097561,0.818230605541778
"TGI_percent_Day_17",40,8,0.667840327109658,0.0703103651647929,0.390243902439024,0.339186635335989
"TGI_percent_Day_17",41,8,0.86290046129743,0.00579813047289005,1,0
"TGI_percent_Day_17",42,8,0.75652218480122,0.0298158684858216,0.620253164556962,0.100875222859378
"TGI_percent_Day_17",43,8,0.52958475436653,0.177066775775265,0.292682926829268,0.481754330094079
"TGI_percent_Day_17",44,8,0.430456730839105,0.287052245442733,-0.05,0.9064061328125
"TGI_percent_Day_17",45,8,0.597530325647904,0.117745494346543,0.615384615384616,0.104365016307875
