"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	5	285	188.5	162	"Alive"
"2"	6	292.5	184.5	258	"Alive"
"3"	7	286	185	231	"Alive"
"4"	8	272.5	198	211	"Alive"
"5"	9	272	193.5	177	"Alive"
"6"	10	283.5	208	156	"Alive"
"7"	11	286.5	205	122	"Alive"
"8"	12	289	215	149	"Alive"
"9"	13	297.5	223.5	189	"Alive"
"10"	14	307.5	227.5	188	"Alive"
"11"	15	303.5	225	209	"Alive"
"12"	16	303.5	221.5	107	"Alive"
"13"	17	288.5	233.5	126	"Alive"
"14"	18	273	242.5	138	"Alive"
"15"	19	266.5	259.5	125	"Alive"
"16"	20	260	258.5	163	"Alive"
"17"	21	267	246.5	175	"Alive"
"18"	22	276	258.5	172	"Alive"
"19"	23	266.5	262.5	115	"Alive"
