"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	16	1038	348.5	99	"Dead"
"2"	17	1031.5	364.5	152	"Dead"
"3"	18	1039	369.5	119	"Dead"
"4"	19	1050	368	114	"Alive"
"5"	20	1041.5	378.5	162	"Dead"
"6"	21	1029.5	384	92	"Dead"
"7"	22	1031.5	363	103	"Alive"
"8"	23	1044	364.5	90	"Alive"
"9"	24	1063	371	168	"Alive"
"10"	25	1079.5	363	258	"Alive"
"11"	26	1082	365	96	"Alive"
"12"	27	1090.5	363	119	"Alive"
"13"	28	1090.5	365.5	99	"Alive"
"14"	29	1092.5	363.5	93	"Alive"
"15"	30	1098	365	98	"Alive"
"16"	31	1100	358.5	98	"Alive"
"17"	32	1105	359.5	99	"Alive"
"18"	33	1110.5	359	100	"Alive"
"19"	34	1108.5	357.5	99	"Alive"
"20"	35	1103	380.5	297	"Alive"
"21"	36	1102	377.5	300	"Alive"
