"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	5	890	829.5	133	"Alive"
"2"	6	894.5	815.5	178	"Alive"
"3"	7	886.5	796.5	187	"Alive"
"4"	8	896	804.5	191	"Alive"
"5"	9	907	802.5	168	"Transitional"
"6"	10	925.5	795	109	"Alive"
"7"	11	937	801	179	"Alive"
"8"	12	938	797	257	"Alive"
"9"	13	948.5	792	347	"Alive"
"10"	14	961	776	194	"Alive"
"11"	15	967	766.5	103	"Alive"
"12"	16	959	791.5	145	"Alive"
"13"	17	964	776.5	120	"Alive"
"14"	18	978.5	786	186	"Alive"
"15"	19	997.5	778	112	"Alive"
"16"	20	1000	800	166	"Alive"
"17"	21	990.5	803	216	"Alive"
"18"	22	996.5	779.5	96	"Alive"
"19"	23	984	783.5	109	"Alive"
"20"	24	999	777.5	233	"Alive"
"21"	25	996	767	124	"Alive"
"22"	26	1002.5	763	238	"Alive"
"23"	27	1002.5	762	290	"Alive"
"24"	28	993	777.5	215	"Alive"
"25"	29	1005.5	759	215	"Alive"
