"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	1413.5	158	181	"Alive"
"2"	18	1422	155.5	106	"Alive"
"3"	19	1420	147	118	"Alive"
"4"	20	1417	147.5	152	"Alive"
"5"	21	1419.5	116	87	"Alive"
"6"	22	1423.5	130.5	94	"Alive"
"7"	23	1418.5	134	108	"Alive"
"8"	24	1422	136	89	"Alive"
"9"	25	1418.5	135	106	"Dead"
"10"	26	1408	146.5	92	"Dead"
"11"	27	1423.5	158	149	"Alive"
"12"	28	1421	154	115	"Alive"
"13"	29	1417.5	153.5	135	"Alive"
"14"	30	1418.5	155.5	122	"Alive"
"15"	31	1417.5	157	120	"Alive"
"16"	32	1416.5	151.5	127	"Alive"
"17"	33	1413	156	131	"Alive"
"18"	34	1415.5	147.5	96	"Alive"
"19"	35	1413.5	149.5	87	"Alive"
