"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	465.5	240.5	120	"Alive"
"2"	23	475	242	95	"Alive"
"3"	24	476	239.5	127	"Alive"
"4"	25	475	245	141	"Alive"
"5"	26	483.5	230.5	93	"Alive"
"6"	27	495.5	218.5	99	"Alive"
"7"	28	494	223	137	"Alive"
"8"	29	494	226	95	"Alive"
"9"	30	491	231	148	"Alive"
"10"	31	488.5	234.5	76	"Alive"
"11"	32	490.5	238	114	"Alive"
"12"	33	482.5	238.5	277	"Dead"
"13"	34	482.5	231	149	"Alive"
"14"	35	487.5	228.5	103	"Dead"
"15"	36	478	245	221	"Dead"
