"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	269	569	155	"Alive"
"2"	18	275.5	572	183	"Alive"
"3"	19	281	600.5	149	"Alive"
"4"	20	274.5	609.5	143	"Alive"
"5"	21	262.5	613.5	134	"Alive"
"6"	22	266.5	614.5	139	"Alive"
"7"	23	271	608.5	181	"Alive"
"8"	24	279	606	169	"Alive"
"9"	25	256	612	132	"UnStained"
"10"	26	272.5	598.5	148	"Alive"
"11"	27	276	596	153	"Alive"
"12"	28	277.5	592.5	101	"Alive"
"13"	29	282.5	588	106	"Alive"
"14"	30	282	583	100	"Alive"
"15"	31	294.5	573	103	"Alive"
"16"	32	301	579.5	107	"Alive"
"17"	33	298.5	577	94	"Alive"
"18"	34	290.5	566	112	"Alive"
"19"	35	298.5	569	214	"Alive"
"20"	36	293	569.5	209	"Alive"
