"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	82	118	125	"Alive"
"2"	19	90	115.5	104	"Alive"
"3"	20	105	100.5	161	"Transitional"
"4"	21	119.5	109	213	"Alive"
"5"	22	131	99.5	122	"Alive"
"6"	23	131.5	98	115	"Alive"
"7"	24	122.5	103	109	"Alive"
"8"	25	141	108.5	203	"Alive"
"9"	26	144	104.5	393	"Alive"
"10"	27	139.5	119.5	112	"Alive"
"11"	28	127	111.5	134	"Alive"
"12"	29	121.5	115	205	"Alive"
"13"	30	132	108	315	"Alive"
"14"	31	130	103	187	"Alive"
"15"	32	139.5	101	140	"Alive"
"16"	33	140	88	212	"Alive"
"17"	34	136.5	87	80	"Dead"
"18"	35	134	78	109	"Alive"
"19"	36	134.5	75.5	69	"Alive"
"20"	37	140	67.5	388	"Alive"
