"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	1118	599.5	120	"Alive"
"2"	16	1095.5	614.5	120	"Alive"
"3"	17	1081.5	617.5	101	"Alive"
"4"	18	1062	599.5	189	"Alive"
"5"	19	1070.5	599	153	"Alive"
"6"	20	1062	584	150	"Alive"
"7"	21	1063.5	582.5	142	"Alive"
"8"	22	1072	578.5	184	"Alive"
"9"	23	1077.5	577	126	"Alive"
"10"	24	1076.5	575.5	139	"Alive"
"11"	25	1070.5	580.5	160	"Alive"
"12"	26	1068.5	592	99	"Alive"
"13"	27	1074.5	598.5	111	"Alive"
"14"	28	1073	595.5	163	"Alive"
"15"	29	1083.5	597	129	"Alive"
"16"	30	1066.5	594	99	"Dead"
"17"	31	1057.5	603.5	142	"Dead"
"18"	32	1041	614.5	136	"Dead"
"19"	33	1035.5	599.5	237	"Dead"
"20"	34	1031.5	606	309	"Dead"
"21"	35	1040.5	606.5	214	"Dead"
