"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	7	1095.5	272	121	"Alive"
"2"	8	1106	274.5	208	"Alive"
"3"	9	1114.5	276	211	"Alive"
"4"	10	1128	273.5	237	"Alive"
"5"	11	1130	272.5	227	"Alive"
"6"	12	1161.5	277.5	223	"Alive"
"7"	13	1174	273.5	216	"Alive"
"8"	14	1178	294	143	"Alive"
"9"	15	1195	302	180	"Alive"
"10"	16	1188	327.5	208	"Alive"
"11"	17	1184.5	336.5	224	"Alive"
"12"	18	1176.5	337.5	193	"Alive"
"13"	19	1172.5	332.5	116	"Alive"
"14"	20	1169.5	332	131	"Alive"
"15"	21	1166	333	144	"Alive"
"16"	22	1175	338.5	124	"Alive"
"17"	23	1166.5	313	102	"Alive"
"18"	24	1172	316	91	"Alive"
