"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	3	462.5	155	186	"Alive"
"2"	4	467	149.5	164	"Alive"
"3"	5	469.5	155.5	199	"Alive"
"4"	6	477	169	210	"Alive"
"5"	7	472	156.5	192	"Alive"
"6"	8	477	165.5	194	"Alive"
"7"	9	471.5	169.5	172	"Alive"
"8"	10	473.5	172	211	"Alive"
"9"	11	484	175	211	"Alive"
"10"	12	462	163	152	"Alive"
"11"	13	435.5	181	186	"Alive"
"12"	14	416.5	179	176	"Alive"
"13"	15	423	182	171	"Alive"
"14"	16	430.5	175	242	"Alive"
"15"	17	437.5	184	104	"Alive"
