"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	1408.5	416.5	171	"Alive"
"2"	16	1385.5	389.5	189	"Alive"
"3"	17	1398	377.5	187	"Alive"
"4"	18	1394	347.5	137	"Alive"
"5"	19	1380.5	339.5	195	"Alive"
"6"	20	1364.5	351.5	132	"Alive"
"7"	21	1372	364	155	"Alive"
"8"	22	1382.5	372	145	"Alive"
"9"	23	1383	378	151	"Alive"
"10"	24	1381	379	166	"Alive"
"11"	25	1396	389	96	"Alive"
"12"	26	1410.5	389.5	94	"Alive"
"13"	27	1423.5	400.5	104	"Alive"
"14"	28	1418.5	381	109	"Alive"
"15"	29	1418.5	383.5	119	"Alive"
