"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	12	233.5	598	164	"Alive"
"2"	13	239.5	578	157	"Alive"
"3"	14	229.5	576.5	223	"Alive"
"4"	15	207	580.5	213	"Alive"
"5"	16	189.5	571.5	158	"Alive"
"6"	17	197.5	571	130	"Alive"
"7"	18	208.5	584.5	113	"Alive"
"8"	19	223	602	124	"Alive"
"9"	20	227	605	101	"Alive"
"10"	21	229	612.5	147	"Alive"
"11"	22	226.5	599	92	"Alive"
"12"	23	230	592	184	"Alive"
"13"	24	229.5	596.5	92	"Alive"
"14"	25	229	585.5	86	"Alive"
"15"	26	222	586	283	"Alive"
