"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	873	9	102	"Alive"
"2"	21	858	11.5	105	"Alive"
"3"	22	857	17	112	"Alive"
"4"	23	862.5	11	114	"Alive"
"5"	24	847	14	114	"Alive"
"6"	25	851.5	15	257	"Alive"
"7"	26	848	20	133	"Alive"
"8"	27	858	19.5	80	"Alive"
"9"	28	859	14.5	138	"Alive"
"10"	29	874.5	28	145	"Alive"
"11"	30	870.5	10	152	"Transitional"
"12"	31	860	24.5	76	"Alive"
"13"	32	856.5	27	99	"Alive"
"14"	33	873	31.5	118	"Alive"
"15"	34	869	21.5	105	"Transitional"
"16"	35	877.5	19.5	211	"Alive"
"17"	36	884.5	24.5	62	"Dead"
