"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	1368	367.5	177	"Alive"
"2"	18	1377.5	355.5	104	"Alive"
"3"	19	1381.5	365	115	"Alive"
"4"	20	1383.5	345.5	157	"Alive"
"5"	21	1373	352.5	141	"Alive"
"6"	22	1377	360	324	"Alive"
"7"	23	1375.5	343	306	"Dead"
"8"	24	1380	347	202	"Alive"
"9"	25	1371.5	344	204	"Alive"
"10"	26	1379	337	371	"Alive"
"11"	27	1375.5	339.5	130	"Alive"
"12"	28	1387.5	334.5	210	"Dead"
"13"	29	1392.5	330.5	273	"Dead"
"14"	30	1400	323	118	"Alive"
"15"	31	1395	316	212	"Alive"
"16"	32	1393.5	304	273	"Alive"
"17"	33	1396	295	287	"Alive"
"18"	34	1398	303.5	157	"Dead"
"19"	35	1386.5	318.5	173	"Alive"
"20"	36	1386.5	322	126	"Alive"
"21"	37	1388.5	320	117	"Dead"
"22"	38	1394	318	120	"Dead"
