"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	416	957	130	"Alive"
"2"	20	410.5	949.5	112	"Alive"
"3"	21	404	948	142	"Alive"
"4"	22	404	946	137	"Alive"
"5"	23	410	944	162	"Alive"
"6"	24	394	952.5	143	"Alive"
"7"	25	394	957.5	157	"Alive"
"8"	26	396	954.5	139	"Alive"
"9"	27	400	950.5	174	"Alive"
"10"	28	403	949.5	208	"Alive"
"11"	29	403	944.5	184	"Alive"
"12"	30	409.5	946.5	94	"Alive"
"13"	31	407	947.5	102	"Alive"
"14"	32	404	946.5	99	"Alive"
"15"	33	404.5	945	90	"Alive"
"16"	34	420	948	93	"Alive"
"17"	35	426	945.5	241	"Alive"
