"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	3	470	167	135	"Alive"
"2"	4	478	162	132	"Alive"
"3"	5	490	174.5	198	"Transitional"
"4"	6	496	181.5	133	"Alive"
"5"	7	503.5	179	137	"Alive"
"6"	8	505	185.5	133	"Alive"
"7"	9	503	179.5	119	"Alive"
"8"	10	504	182.5	151	"Alive"
"9"	11	512	183	144	"Alive"
"10"	12	480	185	252	"Alive"
"11"	13	453.5	187.5	129	"Alive"
"12"	14	430	195	160	"Alive"
"13"	15	430.5	208	143	"Alive"
"14"	16	430	233	215	"Alive"
"15"	17	428.5	227.5	235	"Alive"
"16"	18	424.5	217.5	274	"Alive"
"17"	19	420.5	219.5	273	"Alive"
"18"	20	426	224.5	153	"Alive"
"19"	21	431.5	228	150	"Alive"
"20"	22	434.5	232.5	143	"Alive"
"21"	23	437	231	149	"Alive"
"22"	24	433.5	234.5	170	"Alive"
"23"	25	429	239	152	"Alive"
"24"	26	429.5	239	157	"Alive"
