"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	1359	25	130	"Alive"
"2"	21	1360	22	151	"Alive"
"3"	22	1365	13.5	128	"Alive"
"4"	23	1351.5	31	91	"Alive"
"5"	24	1375	22	88	"Alive"
"6"	25	1355.5	29	124	"Alive"
"7"	26	1360	32	93	"Alive"
"8"	27	1358.5	36.5	94	"Alive"
"9"	28	1359	40.5	95	"Alive"
"10"	29	1357	38	100	"Alive"
"11"	30	1356	33	117	"Alive"
"12"	31	1351.5	32	137	"Alive"
"13"	32	1361.5	27	81	"Alive"
"14"	33	1364	25	107	"Alive"
"15"	34	1363	20	92	"Alive"
"16"	35	1364	15.5	70	"Alive"
"17"	36	1380.5	38	104	"Alive"
"18"	37	1362.5	18	107	"Alive"
"19"	38	1363.5	16.5	96	"Alive"
