"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	1356.5	170	133	"Alive"
"2"	20	1355.5	166	76	"Alive"
"3"	21	1357	163	129	"Alive"
"4"	22	1371	164.5	261	"Alive"
"5"	23	1388.5	167	196	"Alive"
"6"	24	1396	174.5	121	"Alive"
"7"	25	1399.5	168	102	"Alive"
"8"	26	1409.5	163.5	78	"Alive"
"9"	27	1413.5	170	107	"Alive"
"10"	28	1420	154.5	116	"Alive"
"11"	29	1420	152	118	"Alive"
"12"	30	1424.5	148	92	"Alive"
"13"	31	1424	152	195	"Alive"
"14"	32	1413	157.5	125	"Alive"
"15"	33	1421	160.5	123	"Alive"
"16"	34	1420.5	161	281	"Alive"
"17"	35	1423	159.5	228	"Alive"
"18"	36	1418	156.5	203	"Alive"
"19"	37	1412	159	135	"Alive"
"20"	38	1417.5	160	139	"Alive"
