"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	6	1237	719	123	"Alive"
"2"	7	1244.5	720	133	"Alive"
"3"	8	1253.5	717.5	155	"Alive"
"4"	9	1220	716	103	"Alive"
"5"	10	1219.5	735.5	162	"Alive"
"6"	11	1217	748.5	165	"Alive"
"7"	12	1215	736.5	182	"Alive"
"8"	13	1216	732	179	"Alive"
"9"	14	1216.5	725.5	214	"Alive"
"10"	15	1222.5	736	108	"Alive"
"11"	16	1218.5	752.5	79	"Alive"
"12"	17	1220.5	744.5	95	"Alive"
"13"	18	1219	751.5	248	"Alive"
"14"	19	1217.5	751	242	"Alive"
"15"	20	1219.5	743.5	175	"Alive"
