"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	1271.5	174.5	157	"Alive"
"2"	16	1281	159	167	"UnStained"
"3"	17	1264.5	174	130	"Alive"
"4"	18	1266	168	293	"Alive"
"5"	19	1273	168	114	"Alive"
"6"	20	1275.5	161	141	"Alive"
"7"	21	1295.5	163.5	148	"Alive"
"8"	22	1281	166.5	168	"Dead"
"9"	23	1298.5	168	256	"Dead"
"10"	24	1298.5	151	229	"Alive"
"11"	25	1312.5	152.5	234	"Alive"
"12"	26	1317.5	148	153	"Alive"
"13"	27	1313.5	126	135	"Alive"
"14"	28	1312	122	279	"Alive"
"15"	29	1303	116	275	"Dead"
"16"	30	1306.5	122	265	"Alive"
