"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	176	265	126	"Alive"
"2"	24	168.5	267.5	214	"Alive"
"3"	25	157	270.5	186	"Alive"
"4"	26	151	271.5	101	"Alive"
"5"	27	153	278.5	166	"Alive"
"6"	28	157	278	326	"Alive"
"7"	29	154	281	452	"Alive"
"8"	30	149.5	290.5	193	"Alive"
"9"	31	140	294	145	"Alive"
"10"	32	152	300.5	107	"Alive"
"11"	33	155.5	295	282	"Dead"
"12"	34	156	280.5	93	"Alive"
"13"	35	159.5	284	107	"Dead"
"14"	36	157	295	84	"Dead"
"15"	37	140.5	295.5	213	"Alive"
"16"	38	141	302.5	260	"Dead"
