"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	14	415.5	722	94	"Alive"
"2"	15	409.5	722.5	146	"Alive"
"3"	16	407	716.5	151	"Alive"
"4"	17	412	723.5	205	"Alive"
"5"	18	426	725	317	"Alive"
"6"	19	435	728	96	"Dead"
"7"	20	422	718	569	"Dead"
"8"	21	415.5	729	372	"Alive"
"9"	22	414	728	227	"Dead"
"10"	23	401.5	731	256	"Dead"
"11"	24	402	723	138	"Dead"
"12"	25	406.5	724	219	"Alive"
"13"	26	398.5	705.5	127	"Alive"
"14"	27	406	706	271	"Alive"
"15"	28	413	714.5	496	"Dead"
"16"	29	413.5	711	528	"Alive"
"17"	30	430	702.5	121	"Dead"
