"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	13	1153.5	692	288	"Alive"
"2"	14	1150.5	676.5	308	"Alive"
"3"	15	1151.5	687.5	144	"Alive"
"4"	16	1136.5	689	137	"Alive"
"5"	17	1134	684.5	189	"Alive"
"6"	18	1128	683	114	"Alive"
"7"	19	1127.5	703.5	128	"Alive"
"8"	20	1121	705.5	142	"Alive"
"9"	21	1128	701	122	"Alive"
"10"	22	1115	691.5	119	"Alive"
"11"	23	1114	696	251	"Alive"
"12"	24	1106.5	702	218	"Alive"
"13"	25	1115	693	497	"Dead"
"14"	26	1111.5	694.5	226	"Dead"
"15"	27	1122.5	698	100	"Dead"
"16"	28	1127	697	245	"Dead"
"17"	29	1134.5	695	557	"Dead"
"18"	30	1122.5	697.5	215	"Dead"
"19"	31	1138	702	138	"Dead"
"20"	32	1143.5	711.5	150	"Dead"
"21"	33	1145	714	152	"Alive"
"22"	34	1131	718	176	"Dead"
"23"	35	1147	713.5	148	"Dead"
"24"	36	1148	718.5	84	"Alive"
"25"	37	1156	731.5	122	"Dead"
"26"	38	1156.5	736	155	"Alive"
