"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	14	522.5	463.5	150	"Alive"
"2"	15	533.5	458.5	144	"Alive"
"3"	16	557	471.5	104	"Alive"
"4"	17	561	467	94	"Alive"
"5"	18	556	444	183	"Alive"
"6"	19	549	446.5	193	"Alive"
"7"	20	547	439	163	"Alive"
"8"	21	558.5	444.5	106	"Alive"
"9"	22	558	440.5	131	"Alive"
"10"	23	550.5	438.5	118	"Alive"
"11"	24	552	448.5	128	"Alive"
"12"	25	554.5	458	137	"Alive"
"13"	26	555.5	455.5	121	"Alive"
"14"	27	556	461.5	133	"Alive"
"15"	28	550.5	475	87	"Alive"
"16"	29	551	470.5	96	"Alive"
"17"	30	554	457.5	81	"Alive"
