"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	6	1333.5	552	162	"Alive"
"2"	7	1324.5	544.5	143	"Alive"
"3"	8	1327	538	156	"Alive"
"4"	9	1340	534.5	138	"Alive"
"5"	10	1345	535	176	"Alive"
"6"	11	1339.5	539	171	"Alive"
"7"	12	1323	544.5	186	"Alive"
"8"	13	1350.5	537.5	133	"Alive"
"9"	14	1329	542	132	"Alive"
"10"	15	1312	552	147	"Alive"
"11"	16	1312.5	554	127	"Alive"
"12"	17	1304	562	190	"Alive"
"13"	18	1291.5	555	119	"Alive"
"14"	19	1278	562	127	"Alive"
"15"	20	1281	568	134	"Alive"
"16"	21	1288	562.5	117	"Alive"
"17"	22	1288.5	561.5	135	"Alive"
"18"	23	1288	560.5	122	"Alive"
"19"	24	1287	555.5	119	"Alive"
"20"	25	1289	561	155	"Alive"
"21"	26	1295	551.5	208	"Alive"
