"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	13	882	816	179	"Alive"
"2"	14	870.5	800.5	140	"Alive"
"3"	15	865	786	162	"Alive"
"4"	16	853	767.5	211	"Alive"
"5"	17	849.5	782.5	318	"Alive"
"6"	18	851	779.5	286	"Alive"
"7"	19	854.5	778	336	"Alive"
"8"	20	855.5	781.5	160	"Alive"
"9"	21	866	758	267	"Alive"
"10"	22	867.5	760	121	"Alive"
"11"	23	863.5	757.5	99	"Dead"
"12"	24	848.5	760	214	"Dead"
"13"	25	853.5	761.5	138	"Dead"
"14"	26	867.5	759.5	409	"Dead"
"15"	27	872	771.5	188	"Dead"
"16"	28	872	758	147	"Alive"
"17"	29	872	756.5	119	"Dead"
"18"	30	870	772	163	"Alive"
"19"	31	870	773	246	"Alive"
"20"	32	875	775.5	278	"Alive"
"21"	33	874.5	776.5	274	"Alive"
