"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	916.5	225.5	127	"Transitional"
"2"	18	929	220.5	148	"Alive"
"3"	19	927.5	214	151	"Alive"
"4"	20	924.5	217	143	"Alive"
"5"	21	932.5	225.5	99	"Alive"
"6"	22	922	219.5	344	"Alive"
"7"	23	912.5	213.5	144	"Alive"
"8"	24	923	215	110	"Alive"
"9"	25	920.5	207	93	"Alive"
"10"	26	921	198.5	200	"Alive"
"11"	27	933.5	209	86	"Alive"
"12"	28	925.5	213.5	104	"Alive"
"13"	29	906	212	84	"Alive"
"14"	30	922	208	151	"Alive"
"15"	31	920.5	211.5	93	"Alive"
"16"	32	910.5	210	238	"Alive"
"17"	33	911.5	208.5	91	"Alive"
"18"	34	919.5	216.5	99	"Alive"
"19"	35	904	211.5	288	"Alive"
"20"	36	902	212.5	216	"Alive"
"21"	37	905.5	204.5	251	"Alive"
