"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	13	1346.5	126	98	"Alive"
"2"	14	1344	138	121	"Alive"
"3"	15	1350	135.5	155	"Alive"
"4"	16	1363	135.5	195	"Alive"
"5"	17	1345	118	171	"Alive"
"6"	18	1337	115	90	"Alive"
"7"	19	1324	109	133	"Alive"
"8"	20	1332.5	110.5	147	"Alive"
"9"	21	1332	100.5	131	"Alive"
"10"	22	1327	95.5	141	"Alive"
"11"	23	1324.5	94.5	124	"Alive"
"12"	24	1329.5	93.5	448	"Alive"
"13"	25	1341	90	179	"Alive"
"14"	26	1334.5	93.5	108	"Alive"
"15"	27	1325	94	143	"Alive"
"16"	28	1323	93	136	"Dead"
"17"	29	1326.5	98	102	"Dead"
"18"	30	1320	92.5	329	"Dead"
