"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	16	459	223.5	129	"Alive"
"2"	17	459.5	222.5	121	"Alive"
"3"	18	469	229	153	"Alive"
"4"	19	480.5	223	146	"Alive"
"5"	20	491.5	212.5	154	"Alive"
"6"	21	484	233.5	197	"Alive"
"7"	22	488.5	230	173	"Alive"
"8"	23	485.5	218	130	"Alive"
"9"	24	475.5	212.5	149	"Alive"
"10"	25	471.5	211.5	140	"Alive"
"11"	26	483	215	146	"Alive"
"12"	27	485.5	219	156	"Alive"
"13"	28	491.5	218.5	285	"Alive"
"14"	29	496	217	124	"Alive"
"15"	30	492	214.5	129	"Alive"
"16"	31	484	208.5	222	"Alive"
