"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	12	25	930	105	"Transitional"
"2"	13	30	934.5	137	"Alive"
"3"	14	32.5	950	210	"Alive"
"4"	15	46.5	933	189	"Alive"
"5"	16	28.5	951	98	"Alive"
"6"	17	32	959	235	"Alive"
"7"	18	33.5	962	138	"Alive"
"8"	19	35.5	981.5	180	"Alive"
"9"	20	33	983.5	155	"Alive"
"10"	21	47.5	988	125	"Alive"
"11"	22	59	1001	118	"Alive"
"12"	23	51.5	989	156	"Alive"
"13"	24	43	985.5	154	"Alive"
"14"	25	36	964.5	97	"Alive"
"15"	26	35	966.5	86	"Alive"
"16"	27	39	956	107	"Alive"
"17"	28	47	947.5	119	"Alive"
"18"	29	34.5	933	111	"Alive"
"19"	30	48.5	945.5	271	"Alive"
