"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	14	373	523.5	159	"Alive"
"2"	15	376	527	176	"Alive"
"3"	16	371.5	542	186	"Alive"
"4"	17	367	533	118	"Alive"
"5"	18	359.5	550.5	156	"Alive"
"6"	19	337	557	154	"Alive"
"7"	20	320.5	563	170	"Alive"
"8"	21	320	565	195	"Alive"
"9"	22	329.5	545.5	173	"Alive"
"10"	23	323.5	563.5	153	"Alive"
"11"	24	318	564	168	"Alive"
"12"	25	318.5	539.5	113	"Alive"
"13"	26	318.5	543.5	127	"Alive"
"14"	27	321	545	115	"Alive"
"15"	28	317	550.5	132	"Alive"
"16"	29	322.5	553.5	470	"Alive"
"17"	30	319.5	555	135	"Alive"
"18"	31	322.5	557	93	"Alive"
"19"	32	315	553	205	"Alive"
"20"	33	313	553.5	139	"Alive"
"21"	34	312	551	123	"Alive"
"22"	35	308.5	554	140	"Alive"
"23"	36	314.5	539	90	"Alive"
