"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	14	1243	652.5	158	"Alive"
"2"	15	1245	644.5	129	"Alive"
"3"	16	1249	637.5	120	"Alive"
"4"	17	1252	633	101	"Alive"
"5"	18	1247.5	632	130	"Alive"
"6"	19	1254	647	209	"Alive"
"7"	20	1254	662	94	"Alive"
"8"	21	1258	666	120	"Alive"
"9"	22	1262.5	658.5	141	"Alive"
"10"	23	1266	658.5	128	"Alive"
"11"	24	1258.5	655	160	"Alive"
"12"	25	1252	648	162	"Alive"
"13"	26	1254.5	642.5	162	"Dead"
"14"	27	1248.5	638	251	"Dead"
"15"	28	1245.5	640.5	81	"Dead"
"16"	29	1255	643	223	"Dead"
"17"	30	1273.5	632.5	169	"Dead"
"18"	31	1275.5	636	199	"Alive"
"19"	32	1280.5	629.5	353	"Dead"
