"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	8	441	602.5	236	"Alive"
"2"	9	445	589.5	219	"Alive"
"3"	10	432	601	171	"Transitional"
"4"	11	429.5	580.5	160	"Alive"
"5"	12	429.5	583	176	"Alive"
"6"	13	413	589.5	210	"Alive"
"7"	14	396.5	588.5	210	"Alive"
"8"	15	387	583.5	218	"Alive"
"9"	16	417	630.5	153	"Alive"
"10"	17	419	636.5	189	"Alive"
"11"	18	419.5	631	223	"Alive"
"12"	19	415.5	636.5	158	"Alive"
"13"	20	425	640	141	"Alive"
"14"	21	432.5	637	163	"Alive"
"15"	22	435	631.5	202	"Alive"
"16"	23	448.5	626	207	"Alive"
"17"	24	460.5	623	196	"Alive"
