"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	47	635	100	"Alive"
"2"	21	36.5	631.5	106	"Alive"
"3"	22	32	634.5	116	"Alive"
"4"	23	33.5	635.5	128	"Alive"
"5"	24	33	625	119	"Alive"
"6"	25	36.5	613.5	160	"Alive"
"7"	26	32	618	157	"Transitional"
"8"	27	36	619	99	"Alive"
"9"	28	44	609.5	93	"Alive"
"10"	29	50	605	74	"Alive"
"11"	30	51	607.5	84	"Alive"
"12"	31	48.5	596	94	"Alive"
"13"	32	51	607	83	"Alive"
"14"	33	27.5	602.5	94	"Alive"
"15"	34	46	611	105	"Alive"
"16"	35	40.5	618	193	"Alive"
