"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	8	460	626.5	193	"Alive"
"2"	9	457.5	607.5	192	"Alive"
"3"	10	460	610.5	204	"Alive"
"4"	11	471.5	615	160	"Alive"
"5"	12	481.5	588	154	"Alive"
"6"	13	488	598	216	"Alive"
"7"	14	492	603	226	"Alive"
"8"	15	491.5	593	204	"Alive"
"9"	16	474.5	613	178	"Alive"
"10"	17	471	620.5	192	"Alive"
"11"	18	456.5	633	111	"Alive"
"12"	19	481	619.5	149	"Alive"
"13"	20	485.5	609	182	"Alive"
"14"	21	486.5	600	168	"Alive"
"15"	22	493.5	594.5	233	"Alive"
