"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	305.5	373.5	97	"Alive"
"2"	24	302	378	125	"Alive"
"3"	25	307.5	380.5	117	"Alive"
"4"	26	300	378	140	"Alive"
"5"	27	293	376.5	162	"Alive"
"6"	28	305.5	360	170	"Alive"
"7"	29	303.5	360.5	146	"Alive"
"8"	30	303	362.5	122	"Alive"
"9"	31	297.5	360	168	"Alive"
"10"	32	304.5	362.5	120	"Alive"
"11"	33	307	362.5	138	"Alive"
"12"	34	305	365.5	146	"Alive"
"13"	35	306	362.5	133	"Alive"
"14"	36	302.5	363.5	272	"Alive"
"15"	37	304	362	261	"Alive"
"16"	38	298	351	554	"Dead"
