"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	9	641.5	521.5	226	"Transitional"
"2"	10	647	541.5	145	"Transitional"
"3"	11	647	544	150	"Alive"
"4"	12	636.5	534	187	"Alive"
"5"	13	626	539	235	"Alive"
"6"	14	594.5	564	211	"Alive"
"7"	15	609.5	555.5	250	"Alive"
"8"	16	618	581	254	"Transitional"
"9"	17	621	592	148	"Alive"
"10"	18	624.5	580.5	148	"Alive"
"11"	19	623.5	569	153	"Alive"
"12"	20	620	572	170	"Alive"
"13"	21	623	572.5	169	"Alive"
"14"	22	649.5	578.5	130	"Alive"
"15"	23	637	573.5	124	"Alive"
"16"	24	636	576.5	103	"Alive"
"17"	25	621	566.5	150	"Alive"
"18"	26	617	564.5	147	"Alive"
"19"	27	623	565	132	"Alive"
"20"	28	630.5	559.5	195	"Alive"
"21"	29	619.5	562.5	131	"Alive"
"22"	30	618	574	91	"Alive"
"23"	31	614.5	571	420	"Alive"
