"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	466.5	119.5	166	"Alive"
"2"	16	455	120	137	"Alive"
"3"	17	444.5	119	140	"Alive"
"4"	18	459.5	117	155	"Alive"
"5"	19	447	110.5	173	"Alive"
"6"	20	456	115.5	94	"Alive"
"7"	21	445.5	102.5	177	"Alive"
"8"	22	438.5	114	130	"Alive"
"9"	23	434	114.5	116	"Alive"
"10"	24	438	113	184	"Alive"
"11"	25	442.5	110	99	"Alive"
"12"	26	450	110.5	124	"Alive"
"13"	27	445	118.5	102	"Alive"
"14"	28	440.5	118.5	91	"Alive"
"15"	29	445	118	93	"Alive"
"16"	30	445	135	78	"Alive"
"17"	31	447.5	129	107	"Alive"
"18"	32	446.5	120.5	169	"Alive"
"19"	33	437.5	114	216	"Alive"
"20"	34	443	108.5	201	"Alive"
"21"	35	443.5	98.5	289	"Alive"
"22"	36	447	98.5	156	"Alive"
"23"	37	446.5	116.5	216	"Alive"
"24"	38	447.5	112.5	115	"Alive"
