"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	684.5	326	92	"Alive"
"2"	23	688	333	112	"Alive"
"3"	24	691.5	344	84	"Alive"
"4"	25	685.5	344.5	97	"Alive"
"5"	26	698.5	350.5	92	"Alive"
"6"	27	684.5	339.5	92	"Alive"
"7"	28	692	339	86	"Alive"
"8"	29	682.5	323	167	"Dead"
"9"	30	694.5	323	92	"Alive"
"10"	31	698.5	320	105	"Alive"
"11"	32	697.5	323.5	119	"Alive"
"12"	33	694.5	325	103	"Alive"
"13"	34	697	324	122	"Alive"
"14"	35	692.5	318.5	110	"Alive"
"15"	36	681	314	121	"Alive"
"16"	37	684	302.5	95	"Alive"
"17"	38	692	302.5	243	"Alive"
