"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	1364.5	934	196	"Alive"
"2"	20	1382.5	938	100	"Alive"
"3"	21	1390.5	952	132	"Alive"
"4"	22	1388	961.5	101	"Alive"
"5"	23	1383	940	111	"Alive"
"6"	24	1387	950.5	97	"Alive"
"7"	25	1383	952.5	105	"Alive"
"8"	26	1385	948.5	116	"Alive"
"9"	27	1383.5	951	138	"Alive"
"10"	28	1385.5	954.5	182	"Alive"
"11"	29	1393	952.5	90	"Alive"
"12"	30	1395.5	956.5	106	"Alive"
"13"	31	1400.5	953.5	90	"Alive"
"14"	32	1404.5	952	100	"Alive"
"15"	33	1387.5	949	170	"Alive"
"16"	34	1390	957.5	159	"Alive"
"17"	35	1391.5	959	148	"Alive"
