"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	1340	335	188	"Alive"
"2"	25	1332.5	341	372	"Alive"
"3"	26	1326	340	269	"Alive"
"4"	27	1305.5	348	400	"Alive"
"5"	28	1300	360.5	200	"Alive"
"6"	29	1292	363.5	258	"Alive"
"7"	30	1301	352.5	235	"Alive"
"8"	31	1298.5	352.5	212	"Alive"
"9"	32	1288	365.5	161	"Alive"
"10"	33	1290	361	246	"Alive"
"11"	34	1286	364	226	"Alive"
"12"	35	1278.5	362.5	231	"Alive"
"13"	36	1282.5	368	276	"Alive"
"14"	37	1276.5	365	206	"Alive"
"15"	38	1265.5	364	402	"Alive"
