"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	737	696	138	"Alive"
"2"	16	735	699.5	106	"Alive"
"3"	17	754.5	696	171	"Alive"
"4"	18	763	697.5	94	"Alive"
"5"	19	760	708.5	170	"Alive"
"6"	20	762.5	700	176	"Alive"
"7"	21	769.5	698	203	"Alive"
"8"	22	763	705.5	193	"Alive"
"9"	23	768.5	714.5	118	"Alive"
"10"	24	773	717	204	"Alive"
"11"	25	776.5	720	109	"Alive"
"12"	26	779	726.5	178	"Alive"
"13"	27	783	721.5	103	"Alive"
"14"	28	763	728	90	"Alive"
"15"	29	768.5	727.5	97	"Alive"
"16"	30	763.5	725.5	129	"Alive"
"17"	31	760.5	721	494	"Alive"
