"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	442.5	618.5	190	"Alive"
"2"	19	428.5	605	175	"Alive"
"3"	20	426	609.5	108	"Alive"
"4"	21	423.5	606.5	152	"Alive"
"5"	22	412.5	607.5	164	"Alive"
"6"	23	421	619	151	"Alive"
"7"	24	431.5	621	157	"Alive"
"8"	25	425.5	615.5	179	"Alive"
"9"	26	420	612.5	183	"Alive"
"10"	27	414.5	615.5	107	"Alive"
"11"	28	419.5	613.5	100	"Alive"
"12"	29	410	618.5	107	"Alive"
"13"	30	406.5	624	107	"Alive"
"14"	31	410	625.5	100	"Alive"
"15"	32	407.5	631.5	99	"Alive"
"16"	33	413	633.5	146	"Alive"
"17"	34	414	629.5	101	"Alive"
"18"	35	418.5	633.5	97	"Alive"
"19"	36	420.5	637	84	"Alive"
