"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	16	1183	896.5	122	"Alive"
"2"	17	1180	892	126	"Alive"
"3"	18	1179.5	887.5	129	"Alive"
"4"	19	1144.5	886.5	143	"Alive"
"5"	20	1140.5	885	137	"Alive"
"6"	21	1131.5	880.5	145	"Alive"
"7"	22	1133.5	874	246	"Alive"
"8"	23	1135	891	137	"Alive"
"9"	24	1127.5	895	150	"Alive"
"10"	25	1129	896	134	"Alive"
"11"	26	1126.5	891.5	151	"Alive"
"12"	27	1127	892	137	"Alive"
"13"	28	1133	888	265	"Alive"
"14"	29	1125	883.5	101	"Alive"
"15"	30	1116	874	98	"Alive"
