"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	12	790.5	835	133	"Alive"
"2"	13	781	836	161	"Alive"
"3"	14	772.5	838	171	"Alive"
"4"	15	770	837	155	"Alive"
"5"	16	761.5	818	170	"Alive"
"6"	17	766	810	139	"Alive"
"7"	18	777	798.5	97	"Alive"
"8"	19	790.5	793.5	107	"Alive"
"9"	20	777	791.5	119	"Alive"
"10"	21	765	799.5	90	"Alive"
"11"	22	771.5	803	194	"Alive"
"12"	23	764	807	123	"Alive"
"13"	24	767	810.5	146	"Alive"
"14"	25	772	809	182	"Alive"
"15"	26	775	806.5	103	"Alive"
"16"	27	768.5	809.5	111	"Alive"
"17"	28	765	807	98	"Alive"
"18"	29	755.5	816.5	81	"Alive"
"19"	30	755	820	76	"Alive"
"20"	31	755	821.5	113	"Alive"
"21"	32	753	821.5	128	"Alive"
"22"	33	752.5	827.5	110	"Alive"
"23"	34	757.5	832.5	143	"Alive"
"24"	35	756.5	822	73	"Alive"
