"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	7	142.5	959.5	160	"Transitional"
"2"	8	146	969.5	193	"Alive"
"3"	9	140	979.5	181	"Alive"
"4"	10	137	965	228	"Alive"
"5"	11	134	971.5	228	"Alive"
"6"	12	125.5	964	233	"Alive"
"7"	13	113	922	181	"Alive"
"8"	14	97.5	944.5	200	"Alive"
"9"	15	99	960.5	160	"Alive"
"10"	16	104.5	949	186	"Alive"
"11"	17	93.5	964	167	"Alive"
"12"	18	99.5	969	189	"Alive"
"13"	19	101	968.5	153	"Alive"
"14"	20	93	968.5	116	"Alive"
"15"	21	99	958	187	"Alive"
