"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	885.5	973	125	"Alive"
"2"	20	875	973	158	"Alive"
"3"	21	887	975	167	"Alive"
"4"	22	884.5	969	211	"Alive"
"5"	23	875.5	972.5	103	"Alive"
"6"	24	870	966	377	"Alive"
"7"	25	876.5	956.5	232	"Alive"
"8"	26	881	961	419	"Dead"
"9"	27	872.5	971.5	119	"Alive"
"10"	28	863	961.5	197	"Alive"
"11"	29	867	961	387	"Alive"
"12"	30	864.5	967	121	"Alive"
"13"	31	850.5	969	166	"Alive"
"14"	32	851	973.5	137	"Alive"
"15"	33	848.5	973	72	"Dead"
"16"	34	842.5	984.5	157	"Alive"
