"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	5	1073	1016.5	120	"Alive"
"2"	6	1078.5	1020	112	"Alive"
"3"	7	1090.5	1027.5	108	"Alive"
"4"	8	1104.5	1038.5	141	"Alive"
"5"	9	1124	1037	190	"Alive"
"6"	10	1165.5	1059	137	"Alive"
"7"	11	1157	1045	89	"Alive"
"8"	12	1149	1032	97	"Alive"
"9"	13	1158.5	1030	120	"Alive"
"10"	14	1154	1032.5	161	"Alive"
"11"	15	1162	1032.5	143	"Alive"
"12"	16	1153.5	1038	218	"Alive"
"13"	17	1154	1032	88	"Alive"
"14"	18	1155	1022	112	"Alive"
"15"	19	1158	997.5	140	"Alive"
"16"	20	1153	1021	113	"Alive"
"17"	21	1148.5	1021.5	124	"Dead"
"18"	22	1147	1030	137	"Alive"
"19"	23	1146.5	1019.5	456	"Alive"
"20"	24	1151.5	1031.5	102	"Alive"
"21"	25	1136.5	1033.5	248	"Alive"
