"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	16	675.5	675.5	193	"Alive"
"2"	17	665	691	188	"Alive"
"3"	18	691	686.5	163	"Alive"
"4"	19	676	670	151	"Alive"
"5"	20	668	673	168	"Alive"
"6"	21	663.5	663	104	"Alive"
"7"	22	662	668.5	145	"Alive"
"8"	23	660.5	673.5	234	"Alive"
"9"	24	651	676	131	"Alive"
"10"	25	644.5	679.5	145	"Alive"
"11"	26	638.5	683.5	158	"Alive"
"12"	27	643.5	685	326	"Alive"
"13"	28	633.5	682	117	"Alive"
"14"	29	635.5	682	165	"Alive"
"15"	30	633.5	684.5	159	"Alive"
"16"	31	633.5	678	145	"Alive"
"17"	32	637	679.5	173	"Alive"
"18"	33	636	679.5	158	"Alive"
"19"	34	637	677.5	147	"Alive"
"20"	35	644.5	690.5	161	"Alive"
