"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	12	588	398.5	215	"Alive"
"2"	13	606.5	402	187	"Alive"
"3"	14	610	396.5	119	"Alive"
"4"	15	608.5	396	132	"Alive"
"5"	16	603.5	400.5	185	"Alive"
"6"	17	607.5	404	193	"Alive"
"7"	18	621	395	155	"Alive"
"8"	19	624.5	385	121	"Alive"
"9"	20	626	381	179	"Alive"
"10"	21	635	377	191	"Alive"
"11"	22	635.5	375	131	"Dead"
"12"	23	632.5	368	132	"Dead"
"13"	24	633.5	366.5	283	"Dead"
"14"	25	635	370.5	268	"Alive"
"15"	26	637	370.5	548	"Alive"
"16"	27	621	380	97	"Alive"
"17"	28	619.5	382.5	112	"Alive"
"18"	29	630	379.5	75	"Alive"
"19"	30	634.5	389.5	148	"Alive"
"20"	31	630.5	389.5	545	"Alive"
