"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	392.5	620.5	95	"Alive"
"2"	25	396.5	607.5	156	"Alive"
"3"	26	404	613.5	129	"Alive"
"4"	27	404.5	610	137	"Alive"
"5"	28	402	614	168	"Alive"
"6"	29	396	614	143	"Alive"
"7"	30	396.5	614.5	225	"Alive"
"8"	31	388.5	612	84	"Alive"
"9"	32	391	610.5	86	"Alive"
"10"	33	396.5	617	187	"Alive"
"11"	34	388	610	196	"Alive"
"12"	35	391	610	194	"Alive"
"13"	36	394.5	606.5	257	"Alive"
"14"	37	396	601	86	"Alive"
"15"	38	401	601	172	"Alive"
