"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	266	75.5	106	"Alive"
"2"	19	261.5	75	131	"Alive"
"3"	20	247	63	134	"Alive"
"4"	21	246	58	160	"Alive"
"5"	22	236.5	75	176	"Alive"
"6"	23	233.5	83	130	"Alive"
"7"	24	235.5	82.5	151	"Alive"
"8"	25	239	87	123	"Alive"
"9"	26	239	83	109	"Alive"
"10"	27	235	82.5	135	"Alive"
"11"	28	233	80	115	"Alive"
"12"	29	250.5	74.5	160	"Alive"
"13"	30	252	74	132	"Alive"
"14"	31	249.5	72	123	"Alive"
"15"	32	252.5	67.5	149	"Alive"
"16"	33	242	66	122	"Alive"
"17"	34	246.5	69.5	83	"Alive"
"18"	35	260.5	57	75	"Alive"
"19"	36	252.5	41	75	"Alive"
"20"	37	247.5	42.5	77	"Alive"
"21"	38	256	64.5	85	"Alive"
