"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	262.5	451.5	122	"Alive"
"2"	20	272	458	143	"Alive"
"3"	21	274	460.5	157	"Alive"
"4"	22	285.5	454	167	"Alive"
"5"	23	286	466.5	270	"Alive"
"6"	24	285.5	470	103	"Alive"
"7"	25	287	467	101	"Alive"
"8"	26	288.5	466.5	177	"Alive"
"9"	27	284.5	465.5	133	"Alive"
"10"	28	285.5	467	129	"Alive"
"11"	29	281.5	470.5	125	"Alive"
"12"	30	277	471	123	"Alive"
"13"	31	268.5	471.5	153	"Alive"
"14"	32	252	468	374	"Alive"
"15"	33	254	472.5	234	"Alive"
"16"	34	256.5	475	207	"Alive"
